r, lambda, epoch, N, ncs_res 
0.90333833,1.020883745,9,2,-297.1994086
0.902383038,1.020275119,9,2,-297.0666438
0.903653681,1.00232529,9,2,-297.0537424
0.903733015,1.006941373,9,2,-296.9982964
0.883694872,1.014742839,9,2,-296.814759
0.903625525,1.016040198,9,2,-296.8008245
0.902523191,1.023246448,9,2,-296.7014848
0.857217202,1.020942519,9,2,-296.6251027
0.903629318,1.011463224,9,2,-296.4328969
0.900276575,1.007109706,9,2,-296.4025244
0.903604957,1.012976861,9,2,-296.2513157
0.903722226,1.01855977,9,2,-296.1940473
0.878336772,1.001403014,9,2,-296.0098701
0.903480827,1.000114903,9,2,-295.9955718
0.964947308,1.027149245,9,2,-295.9550792
0.903422153,1.005220594,9,2,-295.8816995
0.902396368,1.023447917,9,2,-295.6080132
0.902525227,1.016181557,9,2,-295.604748
0.897557554,1.022049638,9,2,-295.3435157
0.897578407,1.034469998,9,2,-295.2762862
0.970690097,1.007752606,9,2,-295.0123856
0.929954,1.027395438,9,2,-294.1714405
0.856916235,1.011705928,9,2,-294.1472161
0.897120205,1.033079935,9,2,-294.127742
0.880697577,1.024176456,9,2,-294.0411383
0.925307486,1.028550194,9,2,-293.9242326
0.852762339,1.003298629,9,2,-293.5788425
0.868286491,1.031745278,9,2,-292.4313878
0.970703134,1.028817218,9,2,-291.6357084
0.894678711,1.011517874,9,2,-291.2715268
0.895695131,1.001892114,9,2,-290.0986532
0.965138031,1.016256725,9,2,-289.8832761
0.893415455,1.009751052,9,2,-289.0016277
0.904381821,1.001070484,9,2,-288.7923185
0.945594355,1.01916125,9,2,-288.39158
0.975108259,1.026073087,9,2,-288.201873
0.89574848,1.016112438,9,2,-288.1167429
0.941851128,1.001232951,9,2,-287.6584931
0.877842508,1.021337096,9,2,-287.5170658
0.881462832,1.019479378,9,2,-287.132987
0.900255941,1.001663673,9,2,-286.6263184
0.927948478,1.03132721,9,2,-286.2747595
0.928583475,1.030772659,9,2,-286.0337793
0.928646236,1.010810623,9,2,-285.162017
0.931685818,1.010955904,9,2,-285.0218348
0.941502911,1.00824902,9,2,-284.7649979
0.993698682,1.01695159,9,2,-283.6206128
0.936207687,1.027498575,9,2,-282.7957338
0.8699704,1.005838832,9,2,-281.6139875
0.882154743,1.015107029,9,2,-281.123555
0.87676718,1.003044173,9,2,-279.8510686
0.853566156,1.020483802,9,2,-279.3319162
0.918129531,1.033237737,9,2,-278.7309037
0.880493798,1.012374265,9,2,-278.7247389
0.905526433,1.001207077,9,2,-277.8539508
0.880576729,1.02826038,9,2,-277.727735
0.923875329,1.00603182,9,2,-276.5009262
0.973722297,1.022784046,9,2,-276.0255675
0.942989852,1.016542543,9,2,-274.078955
0.85800586,1.000514515,9,2,-273.0662776
0.938047191,1.015273398,9,2,-270.0463488
0.871902251,1.019881353,9,2,-269.1214514
0.934109923,1.000259476,9,2,-268.1910214
0.885444191,1.006122303,9,2,-267.0105211
0.965952898,1.014355163,9,2,-266.5689613
0.930314539,1.011129073,9,2,-266.5115274
0.996869285,1.009374358,9,2,-266.3914561
0.926948092,1.031919455,9,2,-266.0495782
0.973044332,1.031294505,9,2,-265.642725
0.920397237,1.032363951,9,2,-263.1676318
0.905380008,1.004906121,9,2,-262.9048841
0.876922401,1.020318771,9,2,-262.3532544
0.95831198,1.008324751,9,2,-260.9520304
0.922349187,1.016518643,9,2,-260.4109624
0.954827312,1.023821421,9,2,-259.4930308
0.972808047,1.033042992,9,2,-258.6889114
0.934848848,1.021456171,9,2,-258.444256
0.925647413,1.005325132,9,2,-257.6651737
0.863036802,1.000614146,9,2,-257.5544989
0.960397815,1.001914647,9,2,-257.1645507
0.956135569,1.022829915,9,2,-253.7816641
0.862177886,1.028537366,9,2,-253.4536714
0.955376249,1.026113917,9,2,-253.3836769
0.99232319,1.018732507,9,2,-252.9923528
0.864632403,1.020795186,9,2,-252.7492676
0.910479411,1.006070317,9,2,-252.7089544
0.919115081,1.006396292,9,2,-252.5937666
0.86077458,1.026707006,9,2,-252.4904657
0.919599464,1.025485064,9,2,-252.4740741
0.905683259,1.032454463,9,2,-252.1299683
0.862325231,1.023347624,9,2,-250.7227197
0.918103058,1.006394742,9,2,-250.6609184
0.891429302,1.001928823,9,2,-248.5864316
0.945429488,1.009811789,9,2,-247.8476962
0.875342408,1.028201199,9,2,-247.5636843
0.955786366,1.017972947,9,2,-247.0849774
0.993909677,1.014808484,9,2,-247.045069
0.927254181,1.009349047,9,2,-246.8112049
0.856350634,1.006614759,9,2,-246.6813005
0.999242732,1.014142629,9,2,-246.6495503
0.922218673,1.022412258,9,2,-245.6754285
0.957174002,1.012028547,9,2,-244.6464823
0.855856792,1.006872012,9,2,-244.1307113
0.972619364,1.013890405,9,2,-242.2780976
0.902277005,1.016887511,9,2,-242.1998912
0.855419637,1.001893934,9,2,-241.7541227
0.878395642,1.024802253,9,2,-241.4927245
0.984806398,1.02483103,9,2,-240.6083307
0.9542091,1.026499267,9,2,-240.3646335
0.858062766,1.014085012,9,2,-240.2898958
0.857143251,1.013961975,9,2,-240.248055
0.888377151,1.000234106,9,2,-239.6895199
0.919230956,1.017219197,9,2,-239.580517
0.986567935,1.004113865,9,2,-238.8823023
0.982944413,1.022845768,9,2,-238.4241951
0.903987557,1.01551492,9,2,-238.1324361
0.962310154,1.004629959,9,2,-238.0093863
0.943895005,1.019362427,9,2,-237.4067057
0.868696324,1.032219166,9,2,-237.3413019
0.97047649,1.024399927,9,2,-236.6606626
0.855468315,1.027329961,9,2,-236.1453352
0.98626441,1.013834121,9,2,-235.7024945
0.888027644,1.019125529,9,2,-235.3675294
0.928559988,1.0003598,9,2,-235.2474519
0.984612732,1.003378242,9,2,-235.1360717
0.88967035,1.017958784,9,2,-233.1033471
0.937956848,1.02555634,9,2,-232.3412048
0.990418787,1.023178491,9,2,-232.2268752
0.889884067,1.031803728,9,2,-231.1262929
0.854111938,1.003911538,9,2,-230.722431
0.954676726,1.003057644,9,2,-230.3528596
0.94243584,1.009993445,9,2,-227.2873953
0.947925862,1.005610148,9,2,-222.9358182
0.945039459,1.030941211,9,2,-222.3283347
0.977726824,1.008848794,9,2,-222.3179807
0.872796568,1.028882689,9,2,-220.3888152
0.981487293,1.006958744,9,2,-220.3674552
0.893517152,1.011895428,9,2,-219.6975736
0.922440336,1.022525415,9,2,-217.492624
0.854965801,1.012351467,9,2,-216.5923549
0.981529336,1.016424989,9,2,-216.4389291
0.951415394,1.021179811,9,2,-216.2370168
0.903962443,1.011062419,9,2,-215.845718
0.888297359,1.007562103,9,2,-214.7733178
0.96810043,1.016944727,9,2,-214.5767861
0.856592282,1.003140497,9,2,-211.9021052
0.916319444,1.003103382,9,2,-211.6328983
0.946933174,1.024687552,9,2,-209.3296002
0.85801416,1.021819429,9,2,-208.3656531
0.97212195,1.018024448,9,2,-207.1805398
0.870697621,1.019290873,9,2,-206.8645829
0.951847051,1.01636755,9,2,-206.7305657
0.8909106,1.003371812,9,2,-206.6419582
0.863000416,1.033808687,9,2,-206.5030847
0.986594597,1.019725211,9,2,-204.9259043
0.964990416,1.010528483,9,2,-203.9016735
0.874080598,1.015398563,9,2,-203.8261255
0.930597892,1.029172169,9,2,-203.3811029
0.951685423,1.034394582,9,2,-202.1304698
0.861700618,1.016319017,9,2,-200.9232977
0.868264752,1.01446515,9,2,-200.8650184
0.871219785,1.006557617,9,2,-200.2013672
0.892110279,1.032571906,9,2,-197.0732979
0.942293386,1.001542757,9,2,-196.3325506
0.99370283,1.016216075,9,2,-196.1765195
0.993683914,1.014188332,9,2,-195.9551974
0.960905394,1.006741414,9,2,-195.680466
0.926629082,1.01053413,9,2,-195.3259509
0.858533479,1.02707327,9,2,-193.7434077
0.88693902,1.025613475,9,2,-193.0527338
0.905446564,1.023901129,9,2,-191.5923975
0.935953626,1.027496453,9,2,-191.1404202
0.850966195,1.016858295,9,2,-189.6185737
0.993786587,1.0077868,9,2,-187.7554273
0.895404938,1.002674322,9,2,-186.2575132
0.999472928,1.004944584,9,2,-185.4765018
0.924470398,1.008612544,9,2,-185.427325
0.879921378,1.00211355,9,2,-183.394178
0.86828622,1.020728908,9,2,-183.0762565
0.920532558,1.001068243,9,2,-182.5130426
0.890865865,1.019811162,9,2,-182.3903148
0.899332484,1.025774302,9,2,-182.2082895
0.894335733,1.030120337,9,2,-181.9543996
0.854623541,1.004932336,9,2,-181.6773998
0.964274289,1.009076761,9,2,-180.0220069
0.888309476,1.013870681,9,2,-178.0461883
0.965122242,1.009483618,9,2,-177.6189897
0.903441978,1.008820597,9,2,-176.7322669
0.932689877,1.013745258,9,2,-174.8110955
0.880922939,1.032865108,9,2,-174.0441374
0.930455078,1.028052409,9,2,-173.340718
0.967928841,1.024469183,9,2,-173.3405541
0.889794085,1.025774071,9,2,-172.9815488
0.904188495,1.006167084,9,2,-170.0958036
0.946572165,1.001875601,9,2,-169.3388968
0.894243971,1.020997652,9,2,-168.9553043
0.948698746,1.006928092,9,2,-168.734869
0.894267526,1.015506233,9,2,-168.6729966
0.914193231,1.014532071,9,2,-167.6414929
0.902637926,1.033472935,9,2,-167.3533631
0.894173266,1.021493254,9,2,-166.9880684
0.894286179,1.01120164,9,2,-166.1926662
0.939232982,1.012375127,9,2,-165.9528768
0.891652442,1.023724041,9,2,-164.7454598
0.960116711,1.022829433,9,2,-164.0706363
0.873474909,1.018765301,9,2,-163.7381925
0.862478183,1.032431569,9,2,-162.0349269
0.996401435,1.010136064,9,2,-160.1824818
0.876107238,1.02137672,9,2,-156.9150738
0.942704258,1.026108677,9,2,-155.8816201
0.856073897,1.024570168,9,2,-154.3022527
0.955499562,1.019358495,9,2,-153.9919648
0.881393764,1.018473312,9,2,-153.814965
0.866455031,1.013439974,9,2,-153.0881634
0.934092644,1.032425841,9,2,-151.2895814
0.877213801,1.029723826,9,2,-149.703712
0.904139913,1.010769404,9,2,-149.4541746
0.904037668,1.033462473,9,2,-148.7125894
0.966174065,1.003026305,9,2,-147.3595734
0.904823834,1.005005922,9,2,-146.9532602
0.934229856,1.000714417,9,2,-145.0059932
0.918341487,1.004303561,9,2,-145.0032319
0.903390752,1.034006168,9,2,-143.735148
0.99911219,1.028056049,9,2,-142.6283164
0.96409752,1.013691089,9,2,-142.4282977
0.856536206,1.023615051,9,2,-142.1940096
0.957435409,1.005448318,9,2,-141.8177175
0.938886075,1.029500353,9,2,-139.7842897
0.965625973,1.026357442,9,2,-137.7598844
0.926194942,1.011243242,9,2,-137.5079056
0.950669839,1.01094679,9,2,-135.4290937
0.912858257,1.0252708,9,2,-135.1783537
0.908497975,1.031317027,9,2,-134.8812894
0.983564818,1.012145672,9,2,-134.7760042
0.975690688,1.022717402,9,2,-133.2939442
0.87825402,1.008392757,9,2,-132.5493838
0.907442172,1.02532275,9,2,-132.4019711
0.967082288,1.033510945,9,2,-131.9251614
0.906301063,1.030206512,9,2,-131.8812844
0.857855078,1.018814335,9,2,-130.1828046
0.942939748,1.022249639,9,2,-130.1556811
0.952294903,1.022194427,9,2,-129.8581912
0.982243698,1.021965481,9,2,-129.357283
0.932388348,1.01684723,9,2,-129.2999498
0.985361853,1.016322357,9,2,-129.2701979
0.993690791,1.001366264,9,2,-127.7692043
0.969466815,1.013659378,9,2,-127.6956813
0.913278722,1.029842946,9,2,-126.6258843
0.992609872,1.000767593,9,2,-126.6258827
0.907031356,1.012291146,9,2,-126.4307402
0.855417385,1.002908971,9,2,-126.3822514
0.883740148,1.007428687,9,2,-124.3062164
0.993571479,1.000026788,9,2,-123.8292498
0.976240878,1.022453517,9,2,-122.8194075
0.900098085,1.019911938,9,2,-122.8194032
0.906610043,1.017099799,9,2,-122.8193026
0.895924951,1.0155471,9,2,-121.1783791
0.87278838,1.012372977,9,2,-117.9599546
0.974875683,1.022347676,9,2,-117.7948067
0.868154944,1.009590749,9,2,-117.7927437
0.942586214,1.032400982,9,2,-117.0182592
0.996241525,1.008999037,9,2,-116.7333807
0.98398106,1.019921843,9,2,-114.8336679
0.932517096,1.020885417,9,2,-113.7160443
0.944108413,1.032018495,9,2,-112.071547
0.920546208,1.024695775,9,2,-109.1835914
0.863328569,1.022243474,9,2,-108.8315141
0.9798829,1.012073334,9,2,-107.0973823
0.930696573,1.017180748,9,2,-106.7267739
0.922896146,1.015500807,9,2,-106.4165368
0.888373863,1.000077021,9,2,-106.3282417
0.877542725,1.010761182,9,2,-105.7446115
0.930487538,1.032319372,9,2,-104.1416634
0.980817283,1.031814596,9,2,-103.4042918
0.898019065,1.029393598,9,2,-101.47958
0.883967267,1.014472041,9,2,-100.4224102
0.94449309,1.006981463,9,2,-99.44072926
0.958951648,1.001420553,9,2,-99.20170835
0.995133837,1.026056758,9,2,-98.00564338
0.857101789,1.01063532,9,2,-97.93452724
0.89679225,1.021319138,9,2,-97.8814824
0.979984164,1.02210705,9,2,-96.43029862
0.886683176,1.030183557,9,2,-96.19819418
0.923470446,1.02412776,9,2,-96.07241506
0.968735131,1.027159554,9,2,-95.52026469
0.94167167,1.030942481,9,2,-92.98491812
0.965494331,1.012548054,9,2,-92.79565032
0.856654427,1.009048743,9,2,-92.58875833
0.872064105,1.00656527,9,2,-90.78734875
0.880948952,1.029978819,9,2,-90.77974134
0.970132751,1.007583896,9,2,-87.09158233
0.97118656,1.034508223,9,2,-86.25311688
0.947953492,1.022655633,9,2,-86.17480031
0.951958475,1.033728942,9,2,-83.93132312
0.969646563,1.005838609,9,2,-83.81665449
0.890910464,1.024144459,9,2,-83.12495568
0.940465471,1.022014549,9,2,-83.067584
0.974836731,1.011746056,9,2,-81.57176682
0.955516741,1.01189157,9,2,-76.48824423
0.926685091,1.01240832,9,2,-76.34962354
0.985144249,1.022218076,9,2,-74.81650591
0.886453684,1.026747295,9,2,-74.48001133
0.998567309,1.014597174,9,2,-74.38624663
0.986351321,1.013132777,9,2,-73.26304136
0.998264853,1.017202473,9,2,-72.92678828
0.91095745,1.019564081,9,2,-72.15391129
0.914520532,1.014923824,9,2,-72.07422459
0.944419262,1.005222865,9,2,-71.87212788
0.971977258,1.019359894,9,2,-71.41869328
0.873946705,1.033295086,9,2,-70.61955195
0.99836505,1.005543346,9,2,-69.91996477
0.934058678,1.001275354,9,2,-68.33205099
0.922816133,1.011202886,9,2,-68.33015139
0.850638073,1.033354004,9,2,-68.21045572
0.925288987,1.028603049,9,2,-67.143437
0.99477983,1.025701299,9,2,-66.76075359
0.948262898,1.000738806,9,2,-66.12176456
0.931168278,1.006886738,9,2,-63.58817026
0.868932435,1.022735387,9,2,-59.84956279
0.923424686,1.028526569,9,2,-58.72610599
0.944272215,1.024324445,9,2,-58.72587187
0.86381616,1.008788057,9,2,-58.72420806
0.981087365,1.028549242,9,2,-58.54931848
0.923253756,1.032197152,9,2,-57.74483764
0.876946538,1.015047113,9,2,-57.53061795
0.926749406,1.031674672,9,2,-57.23836325
0.871417426,1.000108432,9,2,-57.21109705
0.947175107,1.02205896,9,2,-56.6821572
0.872319452,1.021174653,9,2,-55.51210019
0.958351213,1.000900935,9,2,-55.33187441
0.873076642,1.029521462,9,2,-55.30212952
0.914140344,1.027188677,9,2,-55.24096663
0.958168751,1.01350222,9,2,-55.02181185
0.919475188,1.010150848,9,2,-54.71289681
0.877891833,1.025089331,9,2,-53.45476782
0.879740149,1.024643545,9,2,-52.75431276
0.864232287,1.030552584,9,2,-52.13685223
0.898930774,1.034028186,9,2,-52.00524188
0.875128055,1.009359112,9,2,-51.72197055
0.930163443,1.033384573,9,2,-51.11044514
0.986356527,1.001161962,9,2,-49.86465613
0.93363894,1.012231864,9,2,-49.03923141
0.962242293,1.025467619,9,2,-45.37518348
0.850384079,1.000649245,9,2,-43.52585315
0.945789529,1.003198756,9,2,-42.1992544
0.960275729,1.026093695,9,2,-41.96288435
0.995336844,1.026759969,9,2,-40.64689048
0.997591239,1.009367385,9,2,-40.58478636
0.966533439,1.003490786,9,2,-40.54768892
0.994768297,1.013615553,9,2,-39.51578356
0.927542918,1.015440893,9,2,-39.38770702
0.960306299,1.021914184,9,2,-39.33236053
0.954124634,1.001902144,9,2,-39.02263917
0.957758176,1.001939543,9,2,-38.32125322
0.874839921,1.026870088,9,2,-37.43717512
0.931242624,1.031177234,9,2,-37.30824549
0.857717288,1.006656503,9,2,-36.93200974
0.890847662,1.021680315,9,2,-36.72730879
0.869729137,1.027327453,9,2,-36.07082607
0.892844379,1.003141226,9,2,-35.82106741
0.88593228,1.02574356,9,2,-34.87484223
0.85615488,1.011318242,9,2,-34.09882449
0.905652349,1.015391623,9,2,-34.07752872
0.875345718,1.014519016,9,2,-33.24445767
0.91725012,1.034550037,9,2,-33.02122963
0.878928263,1.018752063,9,2,-31.4845685
0.981902021,1.025581709,9,2,-31.29520563
0.92544881,1.031024466,9,2,-31.0297454
0.902242735,1.016299211,9,2,-28.85294727
0.891005575,1.01458658,9,2,-27.71861026
0.855565138,1.018056845,9,2,-25.64873365
0.908077886,1.012909148,9,2,-24.80072276
0.888068976,1.01435031,9,2,-24.19869217
0.871795427,1.027246219,9,2,-23.76616634
0.92810569,1.004438967,9,2,-22.05612878
0.996606719,1.025673643,9,2,-19.86969033
0.990867191,1.020698322,9,2,-19.43057039
0.855588493,1.025759376,9,2,-18.89827516
0.904400256,1.004810117,9,2,-18.80121136
0.919629483,1.026708504,9,2,-18.46196436
0.890892009,1.029554794,9,2,-18.42914371
0.947327563,1.0024957,9,2,-18.38433659
0.871475597,1.004875293,9,2,-18.28690366
0.856812928,1.022358602,9,2,-15.60427811
0.985616702,1.006202503,9,2,-13.7121816
0.857864766,1.018445714,9,2,-13.54379733
0.917440531,1.000322912,9,2,-13.49031267
0.8905836,1.007312573,9,2,-13.4898322
0.888751663,1.01839799,9,2,-13.38606728
0.946348754,1.018430423,9,2,-10.36920231
0.916669699,1.00259969,9,2,-10.23138936
0.956631573,1.00768947,9,2,-9.837800504
0.888668417,1.002682252,9,2,-9.113312684
0.956064757,1.008115569,9,2,-8.684951406
0.934840326,1.034488553,9,2,-7.3039932
0.856462683,1.016996931,9,2,-5.607301238
0.863764558,1.033516121,9,2,-5.221211258
0.862356971,1.030936622,9,2,-4.845472489
0.919813328,1.00886062,9,2,-3.820300243
0.85469609,1.007656863,9,2,-3.70929855
0.972270593,1.02470226,9,2,-3.420483026
0.891851795,1.005097602,9,2,-3.09273478
0.858890265,1.010439313,9,2,-2.680833504
0.854817213,1.016263796,9,2,-2.555203514
0.858027754,1.013430532,9,2,-2.022441578
0.857138334,1.006449766,9,2,-2.012679008
0.855394902,1.00791682,9,2,-1.096383565
0.858016236,1.003496848,9,2,-0.720825439
0.856513926,1.002174343,9,2,-0.229119617
0.869410001,1.026591165,9,2,0.121022879
0.856557286,1.006568054,9,2,0.266935947
0.857338365,1.013446733,9,2,0.299462473
0.855989618,1.002059968,9,2,1.573472565
0.858555335,1.01092535,9,2,2.380966515
0.851875924,1.01821313,9,2,2.643766042
0.984617644,1.022258386,9,2,3.104351674
0.944266693,1.030867271,9,2,3.453472966
0.852255526,1.005814075,9,2,3.544064481
0.985136682,1.020379461,9,2,3.668742035
0.855874362,1.025495105,9,2,3.740356249
0.855303994,1.007466699,9,2,3.874091008
0.85584109,1.021713333,9,2,5.067321766
0.936555683,1.009043988,9,2,5.189972674
0.852386993,1.011004946,9,2,5.645640789
0.994796031,1.013210368,9,2,6.021947014
0.857047366,1.008884831,9,2,6.690890397
0.858830839,1.017171651,9,2,7.310071394
0.855580879,1.011202468,9,2,7.396044703
0.856764784,1.019459824,9,2,7.578297558
0.902818426,1.026599825,9,2,7.926819881
0.935787877,1.024611907,9,2,9.117693147
0.949670801,1.034334867,9,2,9.443278346
0.856259225,1.028980089,9,2,9.811706513
0.92068635,1.022842519,9,2,9.815338667
0.852158439,1.010481377,9,2,10.4535615
0.857644977,1.016236966,9,2,10.64972697
0.952928809,1.031771698,9,2,10.7247066
0.857414467,1.022515147,9,2,11.47148362
0.854246373,1.004066658,9,2,11.96943021
0.930342563,1.028610924,9,2,13.22379883
0.852243733,1.01766248,9,2,13.35893777
0.886944571,1.020861221,9,2,13.54294207
0.907075547,1.019257717,9,2,13.64362147
0.967685642,1.022597937,9,2,13.88180484
0.999016855,1.034143279,9,2,14.24758535
0.967243038,1.006889081,9,2,14.62774337
0.851395688,1.002922795,9,2,14.64305416
0.857302709,1.024376325,9,2,14.98972769
0.926057886,1.013457789,9,2,15.31556567
0.922594451,1.004822483,9,2,15.52884846
0.981204201,1.022838583,9,2,15.75669002
0.852193454,1.010582076,9,2,16.09069222
0.857530141,1.024485719,9,2,16.50239606
0.851618362,1.022959305,9,2,16.79840756
0.923411457,1.010361727,9,2,17.03981372
0.875289499,1.001494315,9,2,17.03985141
0.944996222,1.008948513,9,2,17.0578346
0.970135287,1.010002094,9,2,17.06656396
0.852482004,1.015787807,9,2,17.08539023
0.872818208,1.011029873,9,2,17.16279152
0.921787606,1.034025937,9,2,17.61667376
0.855304693,1.028668692,9,2,19.99527915
0.858700124,1.011098526,9,2,22.67231316
0.966032771,1.000494187,9,2,24.28495942
0.852677446,1.026878746,9,2,25.01205976
0.882955198,1.00552663,9,2,25.7291213
0.862975878,1.008441481,9,2,26.08827921
0.905858808,1.001731084,9,2,26.81608798
0.874536524,1.0119227,9,2,28.59501737
0.932502679,1.029638405,9,2,29.17102677
0.959489442,1.006569373,9,2,31.24695018
0.89061624,1.024512331,9,2,32.64233648
0.874181684,1.023614386,9,2,34.9985197
0.984166927,1.018028185,9,2,35.42314394
0.87502352,1.019539217,9,2,35.83307781
0.941439889,1.025500052,9,2,36.17044566
0.868364228,1.004992491,9,2,36.40309232
0.864749328,1.001814018,9,2,38.8090546
0.891861825,1.028372134,9,2,43.52793792
0.988134687,1.034916338,9,2,44.16023017
0.973105998,1.014693204,9,2,45.14129576
0.985535867,1.006781028,9,2,45.20501351
0.978577258,1.019961687,9,2,45.99699034
0.95870503,1.005909821,9,2,46.03833441
0.985528976,1.01164794,9,2,46.15223175
0.858125959,1.020650153,9,2,46.30761752
0.937226705,1.001622969,9,2,49.24349375
0.875445081,1.010717853,9,2,50.05173479
0.932335075,1.030638235,9,2,50.5819334
0.901805459,1.004331324,9,2,52.36607991
0.98822436,1.005123029,9,2,54.20603338
0.910671146,1.01898349,9,2,56.48680102
0.901516762,1.032146918,9,2,57.33410947
0.854448512,1.00228441,9,2,57.7287823
0.857866833,1.024267504,9,2,58.03517187
0.95107278,1.023798743,9,2,58.28594881
0.913702587,1.006784519,9,2,58.64529118
0.872279828,1.006415662,9,2,60.1286002
0.865972435,1.01758436,9,2,61.54304217
0.938690601,1.023834822,9,2,63.50950428
0.891926794,1.015041312,9,2,64.36981054
0.915620401,1.01472127,9,2,64.60530042
